49.2800905,-122.9681566,Petro Canada,3
49.2631873,-123.1357151,Esso,3
49.319628,-123.0728822,Petro Canada,3
49.2604069,-123.1007569,Chevron,3
49.0899558,-123.0789546,Chevron,3
49.0591797,-122.4932937,Chevron,3
49.1989863,-122.7789539,Esso,3
49.140597,-123.137141,Petro Canada,3
49.1339371,-122.6674461,Esso,3
49.1338963,-122.6692595,Petro Canada,3
49.2808928,-123.0444733,Petro Canada,3
